AC voltage grade,Rated power(VA),Battery voltage,Inverter voltage,Grid voltage,BUS voltage,Control current,Inverter current,Grid current,Battery voltage,PInverter,PGrid,PLoad,Load percent,SInverter,SGrid,Sload,Qinverter,Qgrid,Qload,Inverter frequency,Grid frequency,Inverter max number,Combine type,Inverter number,AC radiator temperature,Transformer temperature,DC radiator temperature,Batt power,Batt current,Batt voltage grade,Rated power(W),Communication Protocal Edition,PV voltage,Battery voltage,Charger current,Charger power,Radiator temperature,External temperature,BattVol Grade,Rated Current,MachineType,SerialNumber,Hardware,Software,ProtocalEdition,WorkState,InverterRelayState,GridRelayState,LoadRelayState,NLineRelayState,DcRelayState,EarthRelayState,AccumulatedChargerPower,AccumulatedDischargerPower,AccumulatedBuyPower,AccumulatedSellPower,AccumulatedLoadPower,AccumulatedSelfusePower,AccumulatedPvsellPower,AccumulatedGridChargerPower,Errs,ChrWorkstate,MpptState,ChargingState,BatteryRelay,PvRelay,ChrHardware,ChrSoftware,AccumulatedPvPower,Id,RecordTime,
230,3000,27.4,0,225.9,444.1,0,0,1.6,1.6,0,257,258,8,0,366,362,0,259,259,50,50,0,0,0,50,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.8KWH,0KWH,0KWH,251.6KWH,478.8KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,459,20/10/2020 08:51:57 p.m.,
230,3000,23.9,229.9,230.2,369.2,1.5,1.2,0,1.2,114,0,113,3,345,0,294,324,0,324,50,50.01,0,0,0,50,0,0,174,7,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,478.8KWH,0KWH,0KWH,251.7KWH,478.8KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,460,20/10/2020 09:51:57 p.m.,
230,3000,27.3,0,229.8,444.2,0,0,1.6,1.6,0,274,274,9,0,385,387,0,269,277,49.98,49.98,0,0,0,48,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.8KWH,0KWH,0KWH,251.8KWH,478.8KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,461,20/10/2020 10:51:57 p.m.,
230,3000,23.9,230,233.5,368,1.5,1.2,0,1.2,112,0,113,3,345,0,294,325,0,325,50,50.03,0,0,0,49,0,0,172,7,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,478.8KWH,0KWH,0KWH,252KWH,478.8KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,462,20/10/2020 11:51:57 p.m.,
230,3000,27.4,0,234.9,445.2,0,0,1.7,1.7,0,303,303,10,0,398,395,0,258,258,50,50,0,0,0,48,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,252.1KWH,478.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,463,21/10/2020 12:51:57 a.m.,
230,3000,27.3,0,235.7,444.9,0,0,1.1,1.1,0,121,120,3,0,258,254,0,228,228,50.02,50.02,0,0,0,47,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,252.3KWH,478.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,464,21/10/2020 01:51:58 a.m.,
230,3000,27.3,0,232.2,445.3,0,0,1.1,1.1,0,123,121,4,0,263,263,0,236,236,50.01,50.01,0,0,0,46,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,252.4KWH,478.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,465,21/10/2020 02:51:58 a.m.,
230,3000,27.3,0,232.4,445.3,0,0,1.1,1.1,0,117,116,3,0,255,251,0,226,226,50.02,50.02,0,0,0,46,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,252.6KWH,478.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,466,21/10/2020 03:51:58 a.m.,
230,3000,27.4,0,232,444.9,0,0,1.1,1.1,0,120,120,3,0,255,251,0,224,224,49.98,49.98,0,0,0,45,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,252.7KWH,478.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,167.7KWH,467,21/10/2020 04:51:58 a.m.,
230,3000,26.6,0,232.8,433.4,0,0,1,1,0,118,118,3,0,241,237,0,212,209,50.04,50.04,0,0,0,43,0,0,0,0,24,3000,10414,30.8,26.7,0,0,36,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,252.9KWH,478.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,167.7KWH,468,21/10/2020 05:51:59 a.m.,
230,3000,26.6,0,231.4,433.2,0,0,0.9,0.9,0,91,91,3,0,225,224,0,205,208,50.02,50.02,0,0,0,40,0,0,-14,0,24,3000,10414,30.7,26.6,0.5,14,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,253KWH,478.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,167.7KWH,469,21/10/2020 06:51:59 a.m.,
230,3000,27.1,0,232.1,437.1,0,0,1.4,1.4,0,240,241,7,0,327,324,0,221,221,50.03,50.03,0,0,0,35,0,0,-25,0,24,3000,10414,87.8,27.4,0.9,25,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,478.9KWH,0KWH,0KWH,253.2KWH,478.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,167.7KWH,470,21/10/2020 07:51:59 a.m.,
230,3000,27.2,230,234.2,423.7,1.3,1,0,1,78,0,79,2,299,0,238,287,0,287,50,50,0,0,0,42,0,0,-3,0,24,3000,10414,82,27.4,5.1,138,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,479KWH,0KWH,0KWH,253.3KWH,479KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,167.9KWH,471,21/10/2020 08:51:59 a.m.,
230,3000,27.3,0,232.9,433.9,0,0,2.2,2.1,0,448,448,14,0,509,510,0,239,246,49.99,49.99,0,0,0,32,0,0,-13,0,24,3000,10414,84.9,27.4,0.5,14,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,479.2KWH,0KWH,0KWH,253.5KWH,479.2KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,168.1KWH,472,21/10/2020 09:51:59 a.m.,
230,3000,27.3,0,231.3,435.2,0,0,1.6,1.6,0,271,271,9,0,370,370,0,251,255,49.97,49.97,0,0,0,33,0,0,-18,0,24,3000,10414,82.3,27.4,0.6,18,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,479.4KWH,0KWH,0KWH,253.8KWH,479.4KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,168.3KWH,473,21/10/2020 10:51:59 a.m.,
230,3000,28.4,230,231.2,443.6,1.9,1.7,0,1.7,256,0,254,8,436,0,398,354,0,354,50,49.97,0,0,0,34,0,0,33,1,24,3000,10414,81.6,28.8,10.3,297,38,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,479.6KWH,0KWH,0KWH,254.1KWH,479.6KWH,0KWH,0KWH,,Work Mode,Current limiting,Absorb charge,Connect,Connect,1.02.02,1.16.29,168.5KWH,474,21/10/2020 11:52:00 a.m.,
230,3000,27.3,0,230.9,438,0,0,0.9,0.9,0,102,101,3,0,207,203,0,179,179,50.01,50.01,0,0,0,34,0,0,-12,0,24,3000,10414,84.8,27.4,0.4,12,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,479.8KWH,0KWH,0KWH,254.4KWH,479.8KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,168.8KWH,475,21/10/2020 12:52:00 p.m.,
230,3000,27.2,230,231.7,423.1,1.3,1,0,1,100,0,100,3,299,0,238,281,0,281,50,50,0,0,0,38,0,0,24,0,24,3000,10414,79.7,27.4,4.9,135,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,479.9KWH,0KWH,0KWH,254.5KWH,479.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,168.9KWH,476,21/10/2020 01:52:00 p.m.,
230,3000,27.2,230,233.2,423.4,1.3,1,0,1,97,0,95,3,299,0,238,282,0,283,50,49.98,0,0,0,37,0,0,23,0,24,3000,10414,84.3,27.4,4.7,130,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,480.1KWH,0KWH,0KWH,254.6KWH,480.1KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,169.1KWH,477,21/10/2020 02:52:00 p.m.,
230,3000,27.2,230,234.2,423.7,1.3,1,0,1,93,0,92,3,299,0,238,283,0,283,50,50,0,0,0,40,0,0,15,0,24,3000,10414,80.4,27.4,4.9,136,50,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,480.2KWH,0KWH,0KWH,254.7KWH,480.2KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,169.3KWH,478,21/10/2020 03:52:00 p.m.,
230,3000,27.3,0,233.6,439.6,0,0,2.2,2.2,0,435,435,14,0,516,511,0,271,271,49.97,49.97,0,0,0,36,0,0,-22,0,24,3000,10414,84.4,27.4,0.7,22,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.2KWH,0KWH,0KWH,255.2KWH,480.2KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,169.3KWH,479,21/10/2020 04:52:00 p.m.,
230,3000,26.5,0,234.4,433.3,0,0,2.1,2.1,0,327,328,11,0,491,489,0,366,366,50,50,0,0,0,40,0,0,-10,0,24,3000,10414,30.7,26.6,0.2,10,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.2KWH,0KWH,0KWH,255.5KWH,480.2KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.3KWH,480,21/10/2020 05:52:00 p.m.,
230,3000,26.5,0,230.8,434.1,0,0,1.7,1.7,0,286,286,9,0,392,389,0,266,266,49.99,49.99,0,0,0,43,0,0,0,0,24,3000,10414,30.7,26.6,0,0,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.2KWH,0KWH,0KWH,255.7KWH,480.2KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.3KWH,481,21/10/2020 06:52:00 p.m.,
230,3000,27.3,0,230.6,445.6,0,0,1.1,1.2,0,119,119,3,0,273,267,0,245,245,49.97,49.97,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.2KWH,0KWH,0KWH,255.8KWH,480.2KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,482,21/10/2020 07:52:01 p.m.,
230,3000,23.6,230,230.9,364.5,1.5,1.2,0,1.2,118,0,119,4,345,0,294,323,0,323,50,50.03,0,0,0,45,0,0,179,7,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,480.2KWH,0KWH,0KWH,256KWH,480.2KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,483,21/10/2020 08:52:01 p.m.,
230,3000,27.4,0,232.2,445.7,0,0,1.1,1.1,0,115,115,3,0,269,257,0,243,233,50,50,0,0,0,46,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.2KWH,0KWH,0KWH,256.1KWH,480.2KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,484,21/10/2020 09:52:01 p.m.,
230,3000,27.4,0,234.9,446.1,0,0,1.1,1.1,0,121,121,4,0,269,269,0,244,243,50,50,0,0,0,45,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,256.3KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,485,21/10/2020 10:52:01 p.m.,
230,3000,23.5,230,235.4,363.4,1.4,1.1,0,1.1,116,0,115,3,342,0,293,321,0,324,50,50,0,0,0,44,0,0,176,7,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,256.5KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,486,21/10/2020 11:52:01 p.m.,
230,3000,25.6,0,233.5,418.8,0,0,1.1,1.1,0,118,119,3,0,256,258,0,226,233,50.02,50.02,0,0,0,45,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,256.6KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,487,22/10/2020 12:52:02 a.m.,
230,3000,27.3,0,236.3,444.9,0,0,1.6,1.6,0,278,278,9,0,376,373,0,252,253,50.01,50.01,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,256.7KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,488,22/10/2020 01:52:02 a.m.,
230,3000,27.4,0,236.6,446.3,0,0,1.1,1.1,0,120,120,4,0,260,256,0,229,229,49.97,49.97,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,256.9KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,489,22/10/2020 02:52:02 a.m.,
230,3000,27.4,0,237.7,446.5,0,0,1.1,1.1,0,120,120,3,0,258,257,0,227,231,49.98,49.98,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,257KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,490,22/10/2020 03:52:02 a.m.,
230,3000,27.3,0,238.3,446.2,0,0,1,1.1,0,120,120,3,0,261,254,0,232,228,50.06,50.06,0,0,0,43,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,257.2KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,491,22/10/2020 04:52:02 a.m.,
230,3000,27.3,0,236.1,445.6,0,0,1.1,1.1,0,120,120,4,0,262,255,0,232,228,49.95,49.95,0,0,0,44,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,257.3KWH,480.3KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.3KWH,492,22/10/2020 05:52:02 a.m.,
230,3000,26.5,0,238.5,435.7,0,0,1,1,0,119,119,3,0,240,236,0,208,208,50.05,50.05,0,0,0,42,0,0,0,0,24,3000,10414,30.8,26.7,0,0,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,257.5KWH,480.3KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.3KWH,493,22/10/2020 06:52:02 a.m.,
230,3000,26.5,0,240.4,435.6,0,0,1,1,0,90,89,2,0,240,236,0,221,222,50.02,50.02,0,0,0,44,0,0,-10,0,24,3000,10414,30.8,26.7,0.2,10,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,257.6KWH,480.3KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.3KWH,494,22/10/2020 07:52:03 a.m.,
230,3000,26.5,0,232,435.7,0,0,1.5,1.5,0,266,266,8,0,350,345,0,227,223,50.03,50.03,0,0,0,42,0,0,-10,0,24,3000,10414,30.8,26.7,0.1,10,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,257.8KWH,480.3KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,169.4KWH,495,22/10/2020 08:52:03 a.m.,
230,3000,27.2,0,231.5,441.3,0,0,2.9,2.9,0,504,504,16,0,671,666,0,442,437,49.98,49.98,0,0,0,38,0,0,-24,0,24,3000,10414,82.1,27.4,0.9,24,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,258.3KWH,480.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,169.4KWH,496,22/10/2020 09:52:03 a.m.,
230,3000,27.3,0,233.2,437.4,0,0,2.9,2.9,0,569,569,18,0,675,673,0,361,361,50.02,50.02,0,0,0,35,0,0,-10,0,24,3000,10414,84,27.4,0.3,10,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,258.8KWH,480.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,169.4KWH,497,22/10/2020 10:52:03 a.m.,
230,3000,27.2,0,231,440.2,0,0,2.4,2.5,0,405,405,13,0,576,574,0,410,410,50,50,0,0,0,35,0,0,-22,0,24,3000,10414,85.1,27.4,0.8,22,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.3KWH,0KWH,0KWH,259.2KWH,480.3KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,169.4KWH,498,22/10/2020 11:52:03 a.m.,
230,3000,27.2,230,227.7,423.4,1.2,0.8,0,0.8,98,0,98,3,278,0,212,260,0,260,50,50.02,0,0,0,35,0,0,19,0,24,3000,10414,84.3,27.4,5.1,138,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,480.4KWH,0KWH,0KWH,259.6KWH,480.4KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,169.5KWH,499,22/10/2020 12:52:03 p.m.,
230,3000,23.6,230,231.9,364.5,1.3,1,0,1,99,0,100,3,319,0,259,302,0,299,50,50.01,0,0,0,39,0,0,50,2,24,3000,10414,66.1,23.6,4.5,108,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,480.5KWH,0KWH,0KWH,259.7KWH,480.5KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.6KWH,500,22/10/2020 01:52:04 p.m.,
230,3000,24.1,230,231.7,375.4,1.3,1,0,1,96,0,95,3,307,0,248,292,0,292,50,50.05,0,0,0,40,0,0,3,0,24,3000,10414,68.2,24.3,6.3,152,49,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,480.5KWH,0KWH,0KWH,259.8KWH,480.5KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.7KWH,501,22/10/2020 02:52:04 p.m.,
230,3000,28.6,0,234.6,453.5,0,0,1,1,0,104,104,3,0,236,232,0,211,211,50,50,0,0,0,38,0,0,-34,-1,24,3000,10414,32.7,28.6,1.2,34,43,-52,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.6KWH,0KWH,0KWH,260KWH,480.6KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.8KWH,502,22/10/2020 03:52:04 p.m.,
230,3000,26.5,0,234.6,435.3,0,0,2.3,2.4,0,416,417,14,0,563,561,0,378,377,50.06,50.06,0,0,0,41,0,0,-10,0,24,3000,10414,30.8,26.7,0.1,10,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.6KWH,0KWH,0KWH,260.3KWH,480.6KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.8KWH,503,22/10/2020 04:52:04 p.m.,
230,3000,26.5,0,235.3,435.7,0,0,2.4,2.3,0,451,451,14,0,557,558,0,326,331,50.03,50.03,0,0,0,41,0,0,0,0,24,3000,10414,30.8,26.7,0,0,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.6KWH,0KWH,0KWH,260.7KWH,480.6KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,169.8KWH,504,22/10/2020 05:52:04 p.m.,
230,3000,26.6,0,233.8,435.8,0,0,1.1,1.1,0,116,116,3,0,257,250,0,225,225,49.99,49.99,0,0,0,43,0,0,0,0,24,3000,10414,30.8,26.7,0,0,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.6KWH,0KWH,0KWH,260.9KWH,480.6KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,169.8KWH,505,22/10/2020 06:52:05 p.m.,
230,3000,27.3,0,234.7,446.4,0,0,1,1.1,0,119,119,4,0,260,256,0,230,230,49.97,49.97,0,0,0,43,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,480.6KWH,0KWH,0KWH,261KWH,480.6KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,169.8KWH,506,22/10/2020 07:52:05 p.m.,
